18-07-05 17:59:34 element.py{funcName:openurl}[line:35] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-05 17:59:36 element.py{funcName:windowMax}[line:48] INFO 浏览器最大化
18-07-06 12:50:50 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:50 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:50 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:50 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:50 element.py{funcName:css}[line:109] INFO Css 元素定位：.login-button
18-07-06 12:50:50 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 12:50:51 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第2次寻找
18-07-06 12:50:51 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第3次寻找
18-07-06 12:50:52 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第4次寻找
18-07-06 12:50:52 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第5次寻找
18-07-06 12:50:53 element.py{funcName:openurl}[line:39] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 12:50:53 element.py{funcName:windowMax}[line:52] INFO 浏览器最大化
18-07-06 12:50:53 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:53 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:53 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:53 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:53 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:53 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:53 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:53 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:53 element.py{funcName:css}[line:109] INFO Css 元素定位：.login-button
18-07-06 12:50:53 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 12:50:54 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第2次寻找
18-07-06 12:50:54 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第3次寻找
18-07-06 12:50:55 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第4次寻找
18-07-06 12:50:55 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第5次寻找
18-07-06 12:50:56 element.py{funcName:openurl}[line:39] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 12:50:56 element.py{funcName:windowMax}[line:52] INFO 浏览器最大化
18-07-06 12:50:56 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:56 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:56 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:56 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:56 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:56 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:56 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:56 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:56 element.py{funcName:css}[line:109] INFO Css 元素定位：.login-button
18-07-06 12:50:57 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 12:50:57 element.py{funcName:openurl}[line:39] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 12:50:57 element.py{funcName:windowMax}[line:52] INFO 浏览器最大化
18-07-06 12:50:57 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:58 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:58 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:58 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:58 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:58 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:58 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:50:58 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:50:58 element.py{funcName:css}[line:109] INFO Css 元素定位：.login-button
18-07-06 12:50:58 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 12:51:07 run.py{funcName:<module>}[line:58] INFO 向"leiyonghn@163.com,leiyong711@163.com,1804882096@qq.com" 发送测试报告邮件
18-07-06 12:51:07 run.py{funcName:<module>}[line:59] INFO 测试结束
18-07-06 12:51:40 element.py{funcName:openurl}[line:39] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 12:51:42 element.py{funcName:windowMax}[line:52] INFO 浏览器最大化
18-07-06 12:51:43 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:43 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:43 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:43 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:43 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:43 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:43 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:43 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:43 element.py{funcName:css}[line:109] INFO Css 元素定位：.login-button
18-07-06 12:51:43 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 12:51:44 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第2次寻找
18-07-06 12:51:44 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第3次寻找
18-07-06 12:51:45 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第4次寻找
18-07-06 12:51:45 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第5次寻找
18-07-06 12:51:46 element.py{funcName:openurl}[line:39] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 12:51:46 element.py{funcName:windowMax}[line:52] INFO 浏览器最大化
18-07-06 12:51:46 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:46 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:46 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:46 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:46 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:46 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:46 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:47 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:47 element.py{funcName:css}[line:109] INFO Css 元素定位：.login-button
18-07-06 12:51:47 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 12:51:47 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第2次寻找
18-07-06 12:51:48 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第3次寻找
18-07-06 12:51:48 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第4次寻找
18-07-06 12:51:49 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第5次寻找
18-07-06 12:51:49 element.py{funcName:openurl}[line:39] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 12:51:50 element.py{funcName:windowMax}[line:52] INFO 浏览器最大化
18-07-06 12:51:50 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:50 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:50 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:50 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:50 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:50 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:50 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:50 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:50 element.py{funcName:css}[line:109] INFO Css 元素定位：.login-button
18-07-06 12:51:50 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 12:51:51 element.py{funcName:openurl}[line:39] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 12:51:51 element.py{funcName:windowMax}[line:52] INFO 浏览器最大化
18-07-06 12:51:51 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:51 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:51 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:51 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:51 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:51 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:51 element.py{funcName:name}[line:91] INFO Name 元素定位：username
18-07-06 12:51:51 element.py{funcName:name}[line:91] INFO Name 元素定位：password
18-07-06 12:51:51 element.py{funcName:css}[line:109] INFO Css 元素定位：.login-button
18-07-06 12:51:51 element.py{funcName:trywait_assert_xpath}[line:233] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 12:52:00 run.py{funcName:<module>}[line:58] INFO 向"leiyonghn@163.com,leiyong711@163.com,1804882096@qq.com" 发送测试报告邮件
18-07-06 12:52:00 run.py{funcName:<module>}[line:59] INFO 测试结束
18-07-06 14:33:03 element.py{funcName:windowMax}[line:53] INFO 浏览器最大化
18-07-06 14:33:04 element.py{funcName:openurl}[line:40] INFO 打开网页：http://192.168.1.203:8090/#/login
18-07-06 14:33:04 element.py{funcName:windowMax}[line:53] INFO 浏览器最大化
18-07-06 14:33:06 element.py{funcName:jt}[line:275] INFO 元素坐标 {'y': 423.0, 'x': 1482.0}
18-07-06 14:33:06 element.py{funcName:jt}[line:276] INFO 元素大小 {'width': 146, 'height': 30}
18-07-06 14:33:15 run.py{funcName:<module>}[line:59] INFO 向"leiyonghn@163.com,leiyong711@163.com,1804882096@qq.com" 发送测试报告邮件
18-07-06 14:33:15 run.py{funcName:<module>}[line:60] INFO 测试结束
18-07-06 14:37:10 element.py{funcName:windowMax}[line:53] INFO 浏览器最大化
18-07-06 14:37:11 element.py{funcName:openurl}[line:40] INFO 打开网页：http://192.168.1.203:8090/#/login
18-07-06 14:37:12 element.py{funcName:windowMax}[line:53] INFO 浏览器最大化
18-07-06 14:37:12 element.py{funcName:css}[line:110] INFO Css 元素定位：.valid_img
18-07-06 14:37:13 element.py{funcName:jt}[line:273] INFO 元素坐标 {'y': 423.0, 'x': 1482.0}
18-07-06 14:37:13 element.py{funcName:jt}[line:274] INFO 元素大小 {'width': 146, 'height': 30}
18-07-06 14:37:22 run.py{funcName:<module>}[line:59] INFO 向"leiyonghn@163.com,leiyong711@163.com,1804882096@qq.com" 发送测试报告邮件
18-07-06 14:37:22 run.py{funcName:<module>}[line:60] INFO 测试结束
18-07-06 15:28:12 element.py{funcName:windowMax}[line:54] INFO 浏览器最大化
18-07-06 15:28:13 element.py{funcName:openurl}[line:41] INFO 打开网页：http://192.168.1.203:8090/#/login
18-07-06 15:28:14 element.py{funcName:windowMax}[line:54] INFO 浏览器最大化
18-07-06 15:28:14 element.py{funcName:css}[line:111] INFO Css 元素定位：.[type="text"]
18-07-06 15:28:23 run.py{funcName:<module>}[line:59] INFO 向"leiyonghn@163.com,leiyong711@163.com,1804882096@qq.com" 发送测试报告邮件
18-07-06 15:28:23 run.py{funcName:<module>}[line:60] INFO 测试结束
18-07-06 15:28:41 element.py{funcName:windowMax}[line:54] INFO 浏览器最大化
18-07-06 15:28:42 element.py{funcName:openurl}[line:41] INFO 打开网页：http://192.168.1.203:8090/#/login
18-07-06 15:28:43 element.py{funcName:windowMax}[line:54] INFO 浏览器最大化
18-07-06 15:28:43 element.py{funcName:css}[line:111] INFO Css 元素定位：[type="text"]
18-07-06 15:28:43 element.py{funcName:css}[line:111] INFO Css 元素定位：[type="password"]
18-07-06 15:28:43 element.py{funcName:css}[line:111] INFO Css 元素定位：.valid_img
18-07-06 15:28:44 element.py{funcName:get_verificationCode}[line:274] INFO 获取图片元素坐标 {'y': 423.0, 'x': 1482.0}
18-07-06 15:28:44 element.py{funcName:get_verificationCode}[line:275] INFO 获取图片元素大小 {'width': 146, 'height': 30}
18-07-06 15:28:51 element.py{funcName:get_verificationCode}[line:287] INFO 若快识别结果为    -8
18-07-06 15:28:51 element.py{funcName:css}[line:111] INFO Css 元素定位：[type="telephone"]
18-07-06 15:28:51 element.py{funcName:css}[line:111] INFO Css 元素定位：button
18-07-06 15:28:51 element.py{funcName:xpath}[line:123] INFO Xpath 元素定位：//div[@id='app']/div[@class='app pc']//div[@class='ant-layout ant-layout-has-sider']/div[@class='ant-layout']//div[@class='ant-row']/div[12]/button[@type='button']
18-07-06 15:29:00 run.py{funcName:<module>}[line:59] INFO 向"leiyonghn@163.com,leiyong711@163.com,1804882096@qq.com" 发送测试报告邮件
18-07-06 15:29:00 run.py{funcName:<module>}[line:60] INFO 测试结束
18-07-06 15:30:23 element.py{funcName:windowMax}[line:54] INFO 浏览器最大化
18-07-06 15:30:24 element.py{funcName:openurl}[line:41] INFO 打开网页：http://192.168.1.203:8090/#/login
18-07-06 15:30:25 element.py{funcName:windowMax}[line:54] INFO 浏览器最大化
18-07-06 15:30:25 element.py{funcName:css}[line:111] INFO Css 元素定位：[type="text"]
18-07-06 15:30:25 element.py{funcName:css}[line:111] INFO Css 元素定位：[type="password"]
18-07-06 15:30:25 element.py{funcName:css}[line:111] INFO Css 元素定位：.valid_img
18-07-06 15:30:26 element.py{funcName:get_verificationCode}[line:274] INFO 获取图片元素坐标 {'y': 423.0, 'x': 1482.0}
18-07-06 15:30:26 element.py{funcName:get_verificationCode}[line:275] INFO 获取图片元素大小 {'width': 146, 'height': 30}
18-07-06 15:30:30 element.py{funcName:get_verificationCode}[line:287] INFO 若快识别结果为    15
18-07-06 15:30:30 element.py{funcName:css}[line:111] INFO Css 元素定位：[type="telephone"]
18-07-06 15:30:30 element.py{funcName:css}[line:111] INFO Css 元素定位：button
